iteration,ep_len_mean,ep_rew_mean,fps,time_elapsed,total_timesteps,approx_kl,clip_fraction,clip_range,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,value_loss
0,0,0,0,0,0,0.0015619087,0.06318359375,0.1,-1.5073972169309855,0.5757286846637726,5e-05,882.8690185546875,1020,-0.0003146749651932623,926.6074205160141
0,0,0,0,0,0,0.0016800256,0.0912109375,0.1,-1.508937656506896,0.5739785730838776,5e-05,1681.6207275390625,1030,-0.0029882776259910317,1000.0187332630157
0,0,0,0,0,0,0.0024202592,0.1076171875,0.1,-1.4987092915922404,0.5713728964328766,5e-05,1176.8748779296875,1040,9.297947617596947e-05,966.8158608436585
0,0,0,0,0,0,0.0019502814,0.17548828125,0.1,-1.4816758885979653,0.5700211226940155,5e-05,993.3292236328125,1050,-0.0055315932462690395,1197.2797472953796
0,0,0,0,0,0,0.0032494317,0.1154296875,0.1,-1.520455151796341,0.4548821449279785,5e-05,985.1826782226562,1060,-0.0016862912569195032,769.2275624394417
0,0,0,0,0,0,0.0016270959,0.08876953125,0.1,-1.5005762457847596,0.5273675620555878,5e-05,1106.729736328125,1070,-0.0006161792545753997,849.9365721940994
0,0,0,0,0,0,0.002663795,0.06767578125,0.1,-1.4999018166214229,0.5420925319194794,5e-05,1146.8154296875,1080,-0.0010744186547526624,852.6763216972352
0,0,0,0,0,0,0.003069743,0.14345703125,0.1,-1.487076523527503,0.5531764328479767,5e-05,1076.6217041015625,1090,-0.0034385089311399497,1051.544471025467
0,0,0,0,0,0,0.0023097955,0.107421875,0.1,-1.4766728188842535,0.4862205982208252,5e-05,1260.569091796875,1100,-0.0013378655436099506,887.6432047367095
0,0,0,0,0,0,0.002711566,0.12939453125,0.1,-1.5002878151834012,0.4725549817085266,5e-05,582.229248046875,1110,-0.0034930990143038796,730.4260267019272
0,0,0,0,0,0,0.00088232086,0.062890625,0.1,-1.479069709777832,0.5336839258670807,5e-05,750.5256958007812,1120,5.210068047745154e-06,862.3434579849243
0,0,0,0,0,0,0.0018398315,0.12626953125,0.1,-1.485133222863078,0.48653244972229004,5e-05,307.96319580078125,1130,-0.0030918795928300824,933.6324104309082
0,0,0,0,0,0,0.0011793708,0.07919921875,0.1,-1.475005294010043,0.5624646842479706,5e-05,763.9576416015625,1140,-0.0014130079995084087,893.3266548156738
0,0,0,0,0,0,0.0016744136,0.08857421875,0.1,-1.4825958002358675,0.5025675892829895,5e-05,1634.2066650390625,1150,-0.0023341867126873694,965.3708509922028
0,0,0,0,0,0,0.0018260246,0.10517578125,0.1,-1.4616922751069068,0.5208882093429565,5e-05,1495.713623046875,1160,-0.0016431340482085943,929.7993740558625
0,0,0,0,0,0,0.0028759106,0.1029296875,0.1,-1.4945199806243181,0.5092707574367523,5e-05,2020.116455078125,1170,-0.002064939997217152,720.9039196968079
